Accuracy,Precision,Recall,F1-Score,AUC,Params,CNN
0.8427360420929553,0.862309942830418,0.8427360420929553,0.852410638427406,0.9860086437350377,"[128-64, 64-128, mean, 64-512]",1438664
0.8319204910844782,0.848617027195089,0.8319204910844782,0.8401858171301407,0.9832628475674876,"[256-128, mean]",504968
0.8687518269511839,0.888847635143016,0.8687518269511839,0.8786848466506284,0.9906491531460633,"[128-64, 64-128, 512-128, 256-256, mean, 64-512]",3697608
0.6141479099678456,0.7801177918176865,0.6141479099678456,0.6872545322745952,0.9341048957537246,"[32-256, mean, mean, mean]",95496
0.8415667933352821,0.8476655578858756,0.8415667933352821,0.8446051661928938,0.9854324114149233,"[64-128, 32-64, max]",241320
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[64-512, 256-512, 32-256, 128-32]",3822824
0.8576439637532886,0.8790376738250475,0.8576439637532886,0.8682090471331745,0.988361538971494,"[128-64, 32-64, max, 32-64, max]",186504
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[64-128, 32-64, max]",241320
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232931056082182,"[64-512, 256-512]",6138632
0.7991815258696288,0.8110522813202381,0.7991815258696288,0.8050731475781552,0.9765911608831874,[64-128],879752
0.8301666179479684,0.8438197958739302,0.8301666179479684,0.8369375286611322,0.9829417155225877,[64-512],3512840
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6233158709747887,"[64-512, 256-512]",6138632
0.7833966676410407,0.7970993978182584,0.7833966676410407,0.7901886321343514,0.9711348335046674,[64-128],879752
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232795440413228,"[128-64, 64-128, 64-512]",3847112
0.7275650394621456,0.8215734763536064,0.7275650394621456,0.7717168382835011,0.9659435975287286,"[64-128, mean, mean, mean]",86152
0.7971353405437007,0.8228185890384732,0.7971353405437007,0.80977336972545,0.9765407291877523,[64-512],3512840
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.6232784210312828,"[128-64, 64-128, 64-512]",3847112
0.6047939199064601,0.6277298489230154,0.6047939199064601,0.6160484780475923,0.911798998975705,"[mean, mean, mean]",224
0.8982753580824321,0.9098266563892164,0.8982753580824321,0.9040141087390844,0.9940170480492174,"[32-256, mean, 512-128, mean, mean]",1891848
0.19467991815258695,0.037900270531897956,0.19467991815258695,0.06344840983098747,0.623335499237226,"[128-64, 64-128, 512-128, 64-512]",5046472
0.8848289973691903,0.8876442217442189,0.8848289973691903,0.8862343738421685,0.9926863665983024,"[128-64, 64-128, mean, 64-512]",1438664
0.867874890382929,0.8851775110793751,0.867874890382929,0.876440812330122,0.9894732334646201,"[64-128, mean, mean]",127112
0.8710903244665302,0.8947584770058631,0.8710903244665302,0.8827657853881107,0.9884095903739093,"[32-256, mean, 512-128, mean, mean]",1891848
0.7506577024261911,0.7572899871270654,0.7506577024261911,0.7539592596551887,0.9666819217001513,"[128-64, 64-128, 64-512]",3847112
0.5647471499561532,0.6038011206470806,0.5647471499561532,0.5836215252789515,0.9039494761689153,"[mean, mean, mean]",224
0.839520608009354,0.8896208314317537,0.839520608009354,0.8638449166342009,0.987403080418981,"[32-256, mean, 512-128, mean, mean]",1891848
0.8211049400760012,0.8257280345587338,0.8211049400760012,0.8234099981946315,0.9750890861282419,[128-64],479816
0.4484068985676703,0.7020856210473606,0.4484068985676703,0.5472787184538086,0.8916155301400209,"[64-512, 256-512, 32-64, max, 128-32]",3290216
0.8944752996199942,0.9087183622677194,0.8944752996199942,0.9015405794058565,0.9931344720175009,"[32-256, mean, 512-128, mean, mean]",1891848
0.8868751826951183,0.8941389586500612,0.8868751826951183,0.8904922582014536,0.9908556038939494,"[256-128, mean]",504968
0.8146740719087986,0.8262169825445971,0.8146740719087986,0.8204049277043882,0.9782319151714347,[64-128],879752
0.8167202572347267,0.814412637555966,0.8167202572347267,0.8155648150609736,0.9776292249789121,[128-128],955528
0.7836889798304589,0.8530602236659744,0.7836889798304589,0.8169045019122105,0.9715903422454882,"[32-256, mean, 512-128, mean, mean]",1891848
0.8459514761765565,0.8599228127872515,0.8459514761765565,0.8528799309322442,0.981055540817405,[128-64],479816
0.8883367436422098,0.9021622017355557,0.8883367436422098,0.8951960955863761,0.9924722134663381,"[64-512, 256-512, 32-64, max, 128-32]",3290216
0.8781058170125694,0.887385048393392,0.8781058170125694,0.8827210473785632,0.9901690846639344,"[256-128, mean]",504968
0.8284127448114587,0.8317530429077987,0.8284127448114587,0.8300795334749445,0.9804230115157234,[64-128],879752
0.8734288219818767,0.8913405044256859,0.8734288219818767,0.8822937651007922,0.9915628438798644,"[128-64, 32-64, max, 32-64, max]",186504
0.8205203156971645,0.8495369425478498,0.8205203156971645,0.8347765525456008,0.9788621496265131,"[128-64, 64-128, 512-128, 256-256, mean, 64-512]",3697608
0.8865828705057001,0.8936724160680528,0.8865828705057001,0.8901135268686695,0.9926391757633634,"[64-128, mean, mean]",127112
0.8684595147617655,0.8674899773895544,0.8684595147617655,0.8679744753296732,0.9899934068324688,"[32-256, mean, mean, mean]",95496
