Accuracy,Precision,Recall,F1-Score,AUC,Params,CNN
0.7045454545454546,0.744408945686901,0.9066147859922179,0.8175438596491227,0.5582224042596764,158977
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.49473684210526314,1469409
0.65625,0.7312925170068028,0.8365758754863813,0.780399274047187,0.5346098709809544,730177
0.6818181818181818,0.7272727272727273,0.9027237354085603,0.8055555555555556,0.5452795412656154,3273505
0.6477272727272727,0.7239057239057239,0.8365758754863813,0.7761732851985559,0.471533893098505,285057
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5651034200286709,1897377
0.6505681818181818,0.7342657342657343,0.8171206225680934,0.7734806629834253,0.46334220765922585,194881
0.6732954545454546,0.7350993377483444,0.8638132295719845,0.7942754919499105,0.5256604546385419,5489
0.6278409090909091,0.7386363636363636,0.7587548638132295,0.7485604606525911,0.5630759778824492,766593
0.65625,0.7411347517730497,0.8132295719844358,0.7755102040816326,0.5095842719639566,390145
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.4895146426377227,189121
0.6903409090909091,0.7269938650306749,0.9221789883268483,0.8130360205831904,0.5000614376407946,4307649
0.26704545454545453,0.0,0.0,nan,0.49473684210526314,878817
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5301658816301454,1827745
0.6761363636363636,0.7474048442906575,0.8404669260700389,0.7912087912087913,0.5284251484742986,1015809
0.6590909090909091,0.7306397306397306,0.8443579766536965,0.7833935018050542,0.5144992832275241,5489
0.6988636363636364,0.7412140575079872,0.9027237354085603,0.8140350877192982,0.560147450337907,814209
0.5965909090909091,0.7121771217712177,0.7509727626459144,0.7310606060606061,0.409010853983207,455169
0.6676136363636364,0.7302631578947368,0.8638132295719845,0.7914438502673797,0.5008191685439279,285057
0.7045454545454546,0.7475728155339806,0.8988326848249028,0.8162544169611308,0.48349375383985255,286401
0.7357954545454546,0.742603550295858,0.9766536964980544,0.8436974789915966,0.6456686463239811,1827745
0.6221590909090909,0.7123287671232876,0.8093385214007782,0.7577413479052824,0.44132705304116326,194881
0.6875,0.754325259515571,0.8482490272373541,0.7985347985347985,0.6190866270735204,4080449
0.7244318181818182,0.7325581395348837,0.980544747081712,0.838602329450915,0.5019455252918288,140641
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5,505889
0.7073863636363636,0.7532894736842105,0.8910505836575876,0.8163992869875223,0.5907433954536145,70913
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5,1241249
0.6704545454545454,0.7326732673267327,0.8638132295719845,0.7928571428571429,0.5061232848658612,292129
0.3096590909090909,0.8888888888888888,0.0622568093385214,0.11636363636363636,0.5905181241040345,5489
0.6647727272727273,0.740484429065744,0.8326848249027238,0.783882783882784,0.49651853368830634,285057
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.4947368421052632,1462625
0.4119318181818182,0.8676470588235294,0.22957198443579765,0.363076923076923,0.6638132295719844,6460801
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.49473684210526314,3968833
0.26988636363636365,0.0,0.0,nan,0.5,4400833
0.7613636363636364,0.7799352750809061,0.9377431906614786,0.8515901060070671,0.6609051812410404,442401
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5052631578947369,2185985
0.6477272727272727,0.7317073170731707,0.8171206225680934,0.7720588235294118,0.4651648576694656,285057
0.71875,0.7615894039735099,0.8949416342412452,0.8228980322003578,0.6199672332582429,70913
0.65625,0.7344827586206897,0.8287937743190662,0.7787934186471663,0.5299815687077616,730177
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5,1241249
0.7443181818181818,0.7553516819571865,0.9610894941634242,0.845890410958904,0.6579971329100963,1827745
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5962318246979316,1827745
0.7272727272727273,0.746177370030581,0.9494163424124513,0.8356164383561644,0.6824902723735409,1827745
0.7073863636363636,0.7583892617449665,0.8793774319066148,0.8144144144144144,0.632295719844358,70913
0.6818181818181818,0.7508650519031141,0.8443579766536965,0.7948717948717948,0.541920950235511,286401
0.71875,0.7651006711409396,0.8871595330739299,0.8216216216216216,0.6744009830022527,1827745
0.7073863636363636,0.7421383647798742,0.9182879377431906,0.8208695652173913,0.5246569731722301,158977
0.6477272727272727,0.7239057239057239,0.8365758754863813,0.7761732851985559,0.5102191275855008,285057
0.7045454545454546,0.7781818181818182,0.8326848249027238,0.8045112781954887,0.6713905386033177,442401
0.7244318181818182,0.7684563758389261,0.8910505836575876,0.8252252252252252,0.6348146631169364,1827745
0.71875,0.7598684210526315,0.8988326848249028,0.823529411764706,0.6091337292647963,814209
0.7272727272727273,0.7639344262295082,0.9066147859922179,0.8291814946619217,0.6468359614990784,4080449
0.41761363636363635,0.7708333333333334,0.28793774319066145,0.4192634560906515,0.568011468359615,140641
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.479193118984231,189121
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.48947368421052634,2614817
0.6732954545454546,0.7290322580645161,0.8793774319066148,0.7971781305114638,0.47362277288552124,285057
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.49473684210526314,1801537
0.7301136363636364,0.7301136363636364,1.0,0.8440065681444993,0.5157485152570142,1267457
