Accuracy,Precision,Recall,F1-Score,AUC,CNN,Params,Layers,Time
0.8371040723981901,0.7815533980582524,0.9470588235294117,0.8563829787234041,0.9097250045529048,[max],12289,4,06/05/2022 15:07:30
0.8340874811463047,0.7699530516431925,0.9647058823529412,0.856396866840731,0.8960753961027136,"[mean, max]",3073,5,06/05/2022 15:07:35
